[1580,WrappedArray([122,0.0018435556], [23,0.0017703326], [4,0.0017175633], [124,0.0013589213], [94,0.0013219157], [26,0.0012026837], [415,0.0011418053], [74,0.0010258238], [39,0.0010158538], [2391,9.758544E-4])]
[821,WrappedArray([8,1.2658262E-5], [14,1.0673787E-5], [110,1.0051508E-5], [26,8.263748E-6], [135,8.23991E-6], [393,8.138743E-6], [123,7.4834475E-6], [68,6.967139E-6], [84,6.959836E-6], [11,6.8393097E-6])]
[4581,WrappedArray([10,0.01209152], [23,0.010035017], [114,0.007845808], [135,0.0075156814], [30,0.007093483], [26,0.006589055], [4,0.0064415224], [122,0.0063920827], [410,0.00624447], [58,0.0059874635])]
[5121,WrappedArray([5,1.3370856E-5], [94,9.597984E-6], [122,9.495737E-6], [68,9.038716E-6], [14,8.004793E-6], [643,7.5739913E-6], [40,7.403506E-6], [13,7.2238736E-6], [119,6.9060293E-6], [110,6.7802466E-6])]
[532,WrappedArray([0,0.0025792462], [7,0.0023412576], [15,0.0017538568], [139,0.0017163751], [150,0.001681132], [1,0.0016385834], [36,0.0014687851], [29,0.0012831481], [125,0.0012534899], [65,0.0012135906])]
[3052,WrappedArray([122,0.01200801], [94,0.011026601], [124,0.009788433], [53,0.007940339], [4,0.0074607916], [105,0.007306546], [415,0.0069412068], [56,0.006824702], [466,0.0063785147], [23,0.0063402546])]
[4632,WrappedArray([8,2.3048845E-7], [133,2.0340708E-7], [12,1.8242443E-7], [22,1.7017757E-7], [4,1.6470568E-7], [58,1.6236541E-7], [30,1.5931062E-7], [393,1.4411793E-7], [45,1.2843951E-7], [50,1.1793927E-7])]
[2863,WrappedArray([5,0.018601466], [0,0.0140408], [8,0.013452447], [40,0.011993469], [141,0.009163375], [393,0.007261959], [18,0.0072577754], [138,0.0063393964], [24,0.006334345], [51,0.0062538])]
[3763,WrappedArray([8,3.5835563E-7], [11,2.4885412E-7], [393,2.1456424E-7], [13,1.7231496E-7], [1739,1.5179123E-7], [5,1.4552316E-7], [12,1.2986249E-7], [30,1.2746568E-7], [198,1.1998347E-7], [50,1.08899435E-7])]
[5393,WrappedArray([11,0.011715827], [60,0.010115178], [110,0.00763255], [48,0.007519678], [113,0.0070145093], [10,0.0065613887], [604,0.006120047], [125,0.0059933676], [5,0.0057808114], [173,0.0052401447])]
[6113,WrappedArray([117,1.8442163E-4], [7,1.7548396E-4], [23,1.6896371E-4], [146,1.6526117E-4], [31,1.5438489E-4], [643,1.4538241E-4], [122,1.433972E-4], [26,1.3302955E-4], [94,1.3130649E-4], [493,1.2784425E-4])]
[2434,WrappedArray([8,2.1330961E-4], [12,2.0045704E-4], [9,1.9313586E-4], [141,1.8592169E-4], [133,1.7174E-4], [24,1.4914277E-4], [22,1.4336809E-4], [26,1.4002773E-4], [103,1.2804304E-4], [117,1.0831707E-4])]
[3714,WrappedArray([15,4.1424733E-5], [135,3.8006518E-5], [0,3.744137E-5], [40,3.479113E-5], [174,3.4586938E-5], [14,2.8792727E-5], [36,2.6677151E-5], [71,2.5859554E-5], [42,2.3397159E-5], [119,2.2921855E-5])]
[3944,WrappedArray([58,1.5259482E-7], [2,1.2984498E-7], [145,1.2982741E-7], [135,1.2282531E-7], [114,1.1694486E-7], [23,1.1166652E-7], [46,1.0781518E-7], [65,1.0612158E-7], [148,1.05697914E-7], [4,1.0323324E-7])]
[6264,WrappedArray([38,1.5741864E-5], [105,1.42080025E-5], [46,1.26351315E-5], [2,9.659519E-6], [119,9.12802E-6], [69,8.888908E-6], [18,8.861599E-6], [122,8.812621E-6], [53,7.976843E-6], [330,7.3576693E-6])]
[5615,WrappedArray([141,0.012422468], [26,0.01055324], [18,0.008633181], [5,0.008519977], [119,0.0074031083], [117,0.007085789], [110,0.0067172437], [53,0.0066378023], [143,0.006494737], [5758,0.005999916])]
[706,WrappedArray([26,0.015192222], [110,0.013726003], [23,0.0087882085], [45,0.005176392], [117,0.005149543], [14,0.004902037], [94,0.00477498], [123,0.004704107], [39,0.0046372567], [12,0.0044140494])]
[4436,WrappedArray([1,0.0028948258], [15,0.0019977454], [9,0.0016780228], [443,0.0010887013], [395,0.001013209], [53,9.769518E-4], [466,9.489124E-4], [52,9.472383E-4], [56,9.412209E-4], [38,9.397173E-4])]
[1887,WrappedArray([0,2.0968913E-4], [4,2.0612907E-4], [23,1.8940975E-4], [141,1.8857558E-4], [8,1.50181E-4], [493,1.4807555E-4], [117,1.4633618E-4], [643,1.3401081E-4], [7,1.3221987E-4], [94,1.3140254E-4])]
[6087,WrappedArray([4,0.16107634], [1,0.13832292], [9,0.13741632], [8,0.12079445], [30,0.12069328], [56,0.11688939], [24,0.10899321], [144,0.107255176], [94,0.103141956], [80,0.098186426])]
[438,WrappedArray([125,0.008756342], [48,0.008556238], [2,0.008484198], [39,0.008157641], [31,0.0071796547], [113,0.0061843074], [47,0.0060283807], [6,0.0060268254], [363,0.0059761065], [73,0.0057305926])]
[1388,WrappedArray([18,2.3744064E-7], [40,2.125039E-7], [5,1.8584502E-7], [2,1.83812E-7], [27,1.5877927E-7], [73,1.3701003E-7], [55,1.3657645E-7], [25,1.2689326E-7], [119,1.1999765E-7], [36,1.0285508E-7])]
[1598,WrappedArray([2,0.0020176112], [40,0.0017274461], [38,0.0017197622], [5,0.0016126535], [42,0.0015972654], [22,0.0015926507], [3,0.0015758447], [71,0.0014890761], [8,0.0014883581], [30,0.0014483271])]
[3038,WrappedArray([11,2.1917155E-7], [13,2.0764517E-7], [73,1.8503322E-7], [146,1.8175405E-7], [24,1.8104244E-7], [25,1.6721896E-7], [0,1.6654772E-7], [69,1.5134896E-7], [5,1.5091454E-7], [22,1.4776407E-7])]
[3218,WrappedArray([73,0.097646914], [22,0.091036454], [55,0.08258123], [11,0.07947355], [146,0.07368489], [31,0.07224458], [25,0.07076487], [145,0.06533053], [133,0.058943104], [69,0.057829555])]
[6168,WrappedArray([58,2.804429E-4], [8,2.1951049E-4], [120,1.7603983E-4], [47,1.6400142E-4], [123,1.4551022E-4], [0,1.43121E-4], [135,1.37571E-4], [10,1.3475164E-4], [393,1.2959033E-4], [68,1.1451076E-4])]
[4329,WrappedArray([0,0.016814373], [168,0.01029806], [148,0.0100614205], [8,0.009660229], [58,0.0091996305], [22,0.008341408], [65,0.008121767], [36,0.007939333], [5,0.0072187004], [7,0.007144697])]
[5179,WrappedArray([22,0.0016697922], [12,0.0016686039], [30,0.0016053515], [8,0.001477536], [103,0.001338947], [26,0.0012165433], [9,0.0011840048], [133,0.0011703995], [58,0.0010632025], [24,0.0010063456])]
[5899,WrappedArray([0,2.1648266E-7], [7,1.9531936E-7], [58,1.7740686E-7], [55,1.552955E-7], [83,1.5453531E-7], [133,1.5130755E-7], [4,1.5074302E-7], [1,1.3842349E-7], [13,1.2972846E-7], [39,1.2952177E-7])]
[1910,WrappedArray([1,0.005795563], [48,0.0042717], [64,0.003819264], [45,0.0031904017], [125,0.002870359], [7,0.002856456], [60,0.0027116647], [83,0.0026097782], [3,0.002571467], [101,0.0022933595])]
[2590,WrappedArray([38,0.008706395], [71,0.0083173225], [122,0.00793683], [26,0.006963974], [410,0.00591247], [494,0.005569989], [53,0.005569161], [415,0.0052704476], [124,0.005126326], [145,0.004845861])]
[4760,WrappedArray([46,0.26926047], [105,0.2252616], [38,0.2196355], [2,0.2189179], [122,0.1683644], [4,0.14358205], [119,0.1382196], [145,0.1364827], [53,0.13330331], [180,0.12330784])]
[2881,WrappedArray([135,2.4520523E-7], [15,2.1692509E-7], [0,1.7853986E-7], [174,1.6399257E-7], [10,1.6368121E-7], [71,1.5620346E-7], [88,1.4782272E-7], [65,1.4243761E-7], [42,1.4219698E-7], [7,1.395971E-7])]
[2951,WrappedArray([4,0.2743186], [1,0.25016433], [56,0.22158653], [24,0.16674209], [0,0.15213391], [105,0.13454127], [94,0.13332109], [122,0.12487462], [9,0.12442022], [30,0.11553864])]
[6211,WrappedArray([1,0.009327367], [83,0.004767231], [13,0.004341852], [11,0.0042056385], [48,0.0039822552], [7,0.003830343], [125,0.0037383975], [60,0.0031482184], [94,0.0031140067], [591,0.0028085096])]
[1412,WrappedArray([5,0.04437682], [141,0.04312016], [117,0.03736124], [8,0.03357599], [1,0.033415683], [26,0.02855719], [643,0.025690703], [36,0.025417836], [94,0.023531841], [15,0.022064768])]
[1872,WrappedArray([36,2.155841E-7], [52,1.649779E-7], [18,1.6087321E-7], [119,1.4774858E-7], [31,1.2796485E-7], [105,1.2486788E-7], [157,1.2250929E-7], [15,1.1668675E-7], [150,1.1665298E-7], [474,1.1572831E-7])]
[1463,WrappedArray([36,0.0020680337], [7,0.0018955283], [31,0.0016431613], [52,0.0016158858], [10,0.0014549143], [15,0.0014302488], [139,0.001309131], [148,0.0010307647], [65,0.0010163789], [348,9.877685E-4])]
[1234,WrappedArray([5,0.015001912], [10,0.012333051], [7,0.011499443], [139,0.007862786], [52,0.007213218], [387,0.0070966813], [113,0.006841916], [173,0.0067837057], [3,0.006655231], [289,0.006611803])]
[2864,WrappedArray([65,0.2271439], [58,0.21057707], [0,0.17751664], [150,0.15992826], [135,0.14747801], [148,0.13158076], [47,0.121126644], [123,0.11610165], [29,0.107097104], [348,0.106452495])]
[4715,WrappedArray([5,2.3222582E-7], [13,2.0148083E-7], [40,1.9628396E-7], [68,1.7746052E-7], [11,1.7376884E-7], [1,1.6607866E-7], [591,1.5517757E-7], [14,1.5351314E-7], [8,1.5003299E-7], [55,1.4981156E-7])]
[166,WrappedArray([1,4.0928435E-6], [122,3.1846057E-6], [105,2.955836E-6], [94,2.9019761E-6], [15,2.7124831E-6], [53,2.6599778E-6], [124,2.4285578E-6], [38,2.4158376E-6], [66,2.2712206E-6], [26,2.1422395E-6])]
[5816,WrappedArray([38,1.5161799E-5], [2,1.3251E-5], [105,1.1273188E-5], [71,1.1028227E-5], [46,9.713882E-6], [18,9.648649E-6], [27,9.632858E-6], [126,8.36283E-6], [145,7.6594315E-6], [40,7.4874915E-6])]
[467,WrappedArray([8,2.878915E-4], [1,1.972723E-4], [64,1.8557804E-4], [5,1.7024945E-4], [393,1.6966907E-4], [26,1.3675826E-4], [9,1.236521E-4], [117,1.2152683E-4], [1739,1.2054633E-4], [24,1.11288515E-4])]
[3867,WrappedArray([114,0.15682603], [10,0.15240172], [60,0.12466956], [31,0.12026378], [120,0.10522169], [5,0.09393455], [58,0.088086255], [604,0.07474514], [170,0.07051012], [334,0.06952853])]
[4997,WrappedArray([31,0.010653191], [146,0.0097651305], [122,0.008923744], [105,0.008616979], [330,0.0076342653], [25,0.0075284443], [124,0.007526535], [119,0.0074839266], [143,0.007168486], [107,0.0068814596])]
[928,WrappedArray([11,0.014148286], [13,0.0122540975], [133,0.011402772], [55,0.011059075], [73,0.010067011], [39,0.009953049], [22,0.00913969], [32,0.007782217], [12,0.0074043972], [50,0.007102556])]
[2068,WrappedArray([7,2.5005022E-7], [1,2.2042775E-7], [15,2.0613722E-7], [14,1.6472981E-7], [36,1.6327964E-7], [10,1.4248027E-7], [139,1.3496563E-7], [32,1.1170607E-7], [71,1.05094166E-7], [157,1.0238937E-7])]
[3718,WrappedArray([31,0.011997485], [114,0.008374284], [10,0.00815885], [58,0.0070309564], [2,0.0069968095], [148,0.00694153], [334,0.006461186], [55,0.0060282354], [73,0.0053877183], [25,0.005142071])]
[4778,WrappedArray([3,0.011861043], [2,0.011074717], [24,0.010748122], [38,0.009202815], [18,0.007941315], [48,0.007653569], [146,0.0075699617], [5,0.0073226616], [31,0.0071075745], [6,0.0070646815])]
[6448,WrappedArray([1,0.020815719], [83,0.012818907], [0,0.010271146], [9,0.008568872], [126,0.007408001], [13,0.006757778], [27,0.0067173457], [80,0.0064078555], [150,0.0061913948], [39,0.0061417175])]
[6478,WrappedArray([10,0.018169863], [7,0.015692474], [32,0.00976972], [30,0.009309052], [116,0.007927188], [71,0.007891248], [106,0.0071530095], [84,0.007019889], [88,0.006723399], [118,0.0065883086])]
[69,WrappedArray([122,0.001885487], [94,0.0013649291], [124,0.0012845895], [14,0.0012452541], [38,0.0012191315], [415,0.0012048348], [105,0.0011507522], [23,0.001092118], [53,0.0010339727], [2391,0.0010252035])]
[3469,WrappedArray([5,3.6018392E-7], [8,2.782594E-7], [40,2.2432197E-7], [0,1.8806374E-7], [60,1.6721616E-7], [393,1.6025264E-7], [170,1.300099E-7], [1739,1.14551085E-7], [68,1.0610402E-7], [120,1.05826274E-7])]
[3589,WrappedArray([105,0.011021509], [31,0.009334538], [46,0.008083671], [119,0.007675377], [122,0.007256569], [145,0.006975725], [25,0.0068086805], [73,0.0065003536], [22,0.006098808], [107,0.005823197])]
[6189,WrappedArray([133,2.4886618E-4], [12,1.9361822E-4], [123,1.8132028E-4], [22,1.6478624E-4], [58,1.5055582E-4], [39,1.4647693E-4], [73,1.1672208E-4], [23,1.0780382E-4], [47,1.06854546E-4], [146,1.0583558E-4])]
[1230,WrappedArray([8,2.580631E-7], [135,1.9447329E-7], [10,1.8644204E-7], [58,1.8359695E-7], [14,1.6976983E-7], [393,1.6050336E-7], [7,1.548542E-7], [60,1.4288125E-7], [68,1.2260884E-7], [120,1.2079705E-7])]
[2790,WrappedArray([8,0.013822376], [22,0.013530408], [13,0.0113133965], [24,0.00993997], [11,0.00976046], [30,0.007970755], [1,0.007968462], [146,0.007493701], [393,0.0074870675], [50,0.0072700665])]
[3430,WrappedArray([26,0.013181435], [141,0.012826607], [110,0.009759648], [119,0.008168953], [150,0.0075769373], [23,0.007199112], [532,0.0070549897], [474,0.006839268], [170,0.0067298794], [256,0.0063142283])]
[4180,WrappedArray([2,0.4719565], [60,0.211006], [126,0.17940731], [0,0.16445735], [145,0.15856785], [38,0.15028909], [46,0.146402], [27,0.14335236], [40,0.13972384], [289,0.13719818])]
[6470,WrappedArray([22,0.0020922797], [146,0.0020408975], [24,0.0020184945], [31,0.0015150281], [4,0.0012159751], [105,0.0010970866], [3,0.0010422297], [38,9.516542E-4], [30,9.3131384E-4], [25,9.11543E-4])]
[1001,WrappedArray([18,1.7243538E-4], [47,1.6258462E-4], [123,1.5247155E-4], [36,1.4716659E-4], [73,1.4512203E-4], [27,1.4468192E-4], [40,1.3571256E-4], [65,1.3236559E-4], [150,1.20311975E-4], [119,1.2008859E-4])]
[1261,WrappedArray([26,1.365639E-5], [141,1.3188965E-5], [9,1.1406155E-5], [110,8.928028E-6], [94,8.723354E-6], [23,8.363552E-6], [8,7.218713E-6], [4,6.708373E-6], [5758,6.3653015E-6], [135,6.1481564E-6])]
[2751,WrappedArray([1,0.15310536], [157,0.062714964], [75,0.05743024], [48,0.055991147], [3,0.05279643], [83,0.051691838], [125,0.050555978], [18,0.047856763], [27,0.04478185], [106,0.04336407])]
[5261,WrappedArray([5,0.0028684805], [0,0.0017414874], [3,0.0017026026], [168,0.0015467629], [36,0.0014269261], [8,0.0013684713], [7,0.0013240266], [18,0.0013187514], [40,0.0012743652], [52,0.0012181486])]
[1742,WrappedArray([22,2.8209807E-4], [8,2.2592652E-4], [133,2.2098245E-4], [12,2.0760695E-4], [168,1.5268975E-4], [71,1.4920947E-4], [198,1.3563427E-4], [123,1.3126049E-4], [27,1.2540248E-4], [30,1.2146079E-4])]
[3202,WrappedArray([141,0.013848834], [0,0.010709071], [150,0.010375456], [1,0.009953309], [26,0.008805062], [119,0.007787692], [9,0.0068399943], [553,0.0067418837], [5758,0.006689595], [143,0.006187002])]
[543,WrappedArray([7,0.0025320132], [3,0.0025024263], [10,0.0018527973], [48,0.0016354914], [139,0.0015405837], [0,0.0014492744], [1,0.0014289108], [15,0.0013959794], [52,0.0012286647], [561,0.0011999907])]
[2143,WrappedArray([22,0.0020269], [3,0.0019449521], [24,0.001627661], [2,0.0016123899], [12,0.0014126872], [148,0.001335025], [73,0.0012591722], [27,0.0012352357], [145,0.0012211105], [168,0.0011802812])]
[5053,WrappedArray([60,0.012713836], [0,0.012043049], [135,0.011067332], [5,0.010086015], [68,0.010007495], [40,0.009732114], [170,0.009477813], [14,0.008300582], [604,0.0075354837], [8,0.007180086])]
[5063,WrappedArray([0,0.09226616], [119,0.0841245], [25,0.07435583], [18,0.069433734], [143,0.060121935], [330,0.058743015], [31,0.05792547], [5,0.055683836], [146,0.045556683], [92,0.0449157])]
[2194,WrappedArray([7,2.2777348E-7], [10,1.7477925E-7], [55,1.539377E-7], [58,1.374839E-7], [68,1.3379142E-7], [83,1.3298795E-7], [1,1.2175279E-7], [47,1.1981568E-7], [11,1.17878876E-7], [334,1.1683153E-7])]
[6214,WrappedArray([3,0.018731114], [24,0.011479493], [48,0.009958778], [52,0.00882712], [1,0.008543256], [7,0.008430583], [168,0.008205332], [64,0.007697576], [18,0.0073109455], [106,0.007095486])]
[2345,WrappedArray([5,0.013078601], [170,0.010976944], [8,0.008517522], [10,0.008199589], [40,0.00806795], [139,0.0067177108], [141,0.0065385113], [120,0.006492514], [387,0.0060202787], [15,0.005970466])]
[2585,WrappedArray([22,0.014020121], [146,0.012826995], [5,0.011054971], [8,0.010795623], [11,0.010515304], [24,0.010482498], [13,0.01007035], [30,0.007996153], [393,0.006825919], [117,0.0062950533])]
[4135,WrappedArray([11,2.210187E-4], [13,2.0195998E-4], [55,1.9278748E-4], [14,1.7884499E-4], [8,1.7074551E-4], [68,1.6029191E-4], [5,1.5522697E-4], [636,1.4149814E-4], [22,1.404836E-4], [123,1.3544886E-4])]
[5035,WrappedArray([22,0.015807515], [133,0.011918697], [4,0.010445188], [8,0.008509971], [493,0.007832962], [146,0.007600363], [117,0.007518465], [123,0.006742692], [12,0.006184815], [13,0.006037011])]
[6265,WrappedArray([58,2.524925E-7], [135,2.4605143E-7], [65,1.5487097E-7], [2,1.5211002E-7], [0,1.457946E-7], [170,1.4278896E-7], [9,1.419584E-7], [174,1.2138614E-7], [23,1.19037296E-7], [145,1.17405285E-7])]
[1876,WrappedArray([1,0.013828221], [83,0.012380042], [39,0.01183993], [11,0.011374967], [0,0.0112697845], [13,0.010167165], [55,0.0096659055], [58,0.0083391685], [73,0.008287215], [32,0.007986472])]
[2516,WrappedArray([1,3.1497146E-4], [11,1.7330573E-4], [3,1.6828481E-4], [5,1.6060147E-4], [8,1.6058267E-4], [64,1.4755095E-4], [117,1.2802129E-4], [24,1.2350766E-4], [13,1.1209584E-4], [443,1.0959283E-4])]
[4086,WrappedArray([1,2.65942E-7], [7,2.5603754E-7], [10,1.6122456E-7], [3,1.3853595E-7], [32,1.3383061E-7], [84,1.2726937E-7], [106,1.1986478E-7], [48,1.1970336E-7], [83,1.13171E-7], [157,1.0329388E-7])]
[97,WrappedArray([22,4.623108E-4], [105,4.008861E-4], [122,3.7566412E-4], [4,2.801079E-4], [133,2.7919674E-4], [415,2.541101E-4], [146,2.4804537E-4], [124,2.2631751E-4], [71,2.1716733E-4], [2391,2.1343202E-4])]
[1317,WrappedArray([55,0.0033078745], [135,0.0031507611], [68,0.0030426178], [13,0.0029773114], [122,0.0026772937], [14,0.0025765325], [119,0.0023031614], [38,0.0022510847], [46,0.0021117828], [571,0.002057082])]
[2258,WrappedArray([8,0.014186317], [9,0.010836279], [71,0.00959637], [22,0.0088741295], [30,0.008686794], [84,0.008417013], [12,0.0079076355], [42,0.007154356], [393,0.0069614667], [126,0.006014062])]
[6418,WrappedArray([2,0.003181685], [11,0.0026503778], [126,0.0021768515], [38,0.0018655118], [32,0.0018100187], [27,0.0015876545], [106,0.0015102818], [71,0.0015067902], [80,0.0013299052], [424,0.0011635151])]
[6389,WrappedArray([1,0.002083217], [14,0.0012580233], [117,0.0012287879], [26,0.0010080915], [110,0.0010020027], [141,9.526436E-4], [157,9.424527E-4], [84,8.9260837E-4], [36,8.8729855E-4], [143,7.5188506E-4])]
[1690,WrappedArray([55,0.014675787], [11,0.014084651], [13,0.009821353], [5,0.009054532], [31,0.008718131], [25,0.008117718], [73,0.0076444317], [173,0.0076419767], [10,0.006784937], [636,0.006526088])]
[2480,WrappedArray([47,0.021296926], [55,0.021198614], [110,0.01959014], [73,0.019229658], [11,0.018818952], [39,0.017557355], [123,0.016092911], [18,0.0131572075], [84,0.012565018], [145,0.012552396])]
[3840,WrappedArray([7,0.0021866963], [3,0.0019490079], [125,0.0015641395], [48,0.001429706], [561,0.0012330041], [30,0.0011941225], [106,0.0011632843], [32,0.0011630048], [4,0.0011371161], [1,9.7337144E-4])]
[4260,WrappedArray([10,0.3865413], [7,0.26134208], [139,0.15013139], [114,0.1491336], [120,0.12659764], [173,0.11780187], [5,0.11454265], [334,0.113242425], [116,0.11051872], [387,0.10973513])]
[661,WrappedArray([11,0.015231718], [8,0.011685367], [110,0.010279368], [13,0.009439712], [393,0.007994025], [68,0.007241927], [14,0.0070970235], [60,0.007021179], [5,0.006599301], [120,0.006081084])]
[4431,WrappedArray([1,0.012869217], [0,0.011850725], [83,0.011422306], [9,0.010635761], [2,0.009758896], [80,0.0085396245], [58,0.008324128], [126,0.007397509], [39,0.007335368], [150,0.006458108])]
[5711,WrappedArray([105,0.010891141], [46,0.010456953], [12,0.009750869], [145,0.008690041], [122,0.008582709], [39,0.008207847], [22,0.007907516], [133,0.007823095], [38,0.0074668787], [53,0.0067380043])]
[4142,WrappedArray([150,0.16478084], [73,0.12813945], [39,0.122754656], [27,0.1096843], [480,0.10438619], [12,0.1018085], [47,0.09959139], [18,0.09632544], [2,0.095609546], [83,0.0865726])]
[5092,WrappedArray([5,0.01872228], [40,0.010316252], [11,0.009203687], [38,0.007669167], [10,0.007175483], [17,0.0071068676], [146,0.007043624], [55,0.006701324], [550,0.0061783977], [8,0.0058407662])]
[5362,WrappedArray([5,2.2895328E-7], [7,2.0858599E-7], [1,1.653086E-7], [52,1.5673663E-7], [117,1.4670852E-7], [146,1.2763995E-7], [31,1.2500637E-7], [643,1.2320238E-7], [36,1.2027981E-7], [64,1.0651166E-7])]
[533,WrappedArray([1,0.015790801], [105,0.011390163], [56,0.010028302], [22,0.009247535], [122,0.0092175435], [7,0.009126235], [117,0.008489833], [146,0.008273693], [94,0.0077127367], [643,0.007200463])]
[693,WrappedArray([125,1.342011E-7], [47,1.3183077E-7], [48,1.3039076E-7], [167,1.1991855E-7], [84,1.150586E-7], [10,1.13632424E-7], [3,1.13220146E-7], [133,1.0534782E-7], [7,9.780736E-8], [32,9.628539E-8])]
[5523,WrappedArray([9,1.96226E-7], [141,1.908132E-7], [110,1.4977836E-7], [1,1.4309211E-7], [84,1.4242725E-7], [26,1.4118432E-7], [14,1.4062321E-7], [491,1.1840558E-7], [15,1.1048959E-7], [119,1.0731391E-7])]
[524,WrappedArray([48,0.0016032216], [60,0.0015813172], [125,0.0015162608], [2,0.0013228549], [39,0.0012043483], [113,0.0011568067], [6,0.0010332547], [604,9.700671E-4], [110,9.277392E-4], [466,8.173259E-4])]
[1134,WrappedArray([122,1.3417405E-5], [124,1.0549609E-5], [105,8.378866E-6], [31,8.374277E-6], [146,8.365492E-6], [38,8.174722E-6], [415,7.994312E-6], [94,7.5543926E-6], [5,7.3741758E-6], [23,7.0591364E-6])]
[6464,WrappedArray([9,0.017272431], [26,0.011256756], [84,0.010664837], [110,0.008015368], [80,0.007495634], [560,0.007038663], [15,0.0067302138], [494,0.0062918896], [32,0.005749025], [1,0.005562434])]
[1695,WrappedArray([26,0.0134340245], [110,0.012855622], [9,0.008543881], [84,0.0068887905], [14,0.006800174], [256,0.006369967], [1,0.00632856], [141,0.0060921456], [491,0.0060114674], [474,0.005416044])]
[3715,WrappedArray([119,0.014277179], [105,0.012896938], [25,0.011534459], [31,0.010368776], [330,0.009726631], [146,0.009339572], [0,0.009160354], [143,0.0088432105], [69,0.008757555], [46,0.008657618])]
[3985,WrappedArray([11,2.6209878E-7], [1,2.324012E-7], [48,2.2677672E-7], [83,1.4441777E-7], [39,1.3159756E-7], [382,1.2102845E-7], [3,1.16541294E-7], [18,1.1385673E-7], [125,1.1186435E-7], [2,1.10462864E-7])]
[5885,WrappedArray([7,0.012065222], [139,0.010284494], [15,0.009637437], [36,0.009166767], [23,0.008246457], [14,0.0073719993], [65,0.0070168073], [532,0.0069610765], [10,0.006713077], [29,0.00670486])]
[1006,WrappedArray([40,1.9680539E-7], [170,1.9401845E-7], [5,1.8444548E-7], [60,1.7636837E-7], [2,1.7632635E-7], [18,1.6732264E-7], [141,1.4052598E-7], [15,1.3283062E-7], [53,1.2933492E-7], [576,1.219666E-7])]
[1746,WrappedArray([5,2.2602121E-7], [24,2.1760584E-7], [8,1.8553534E-7], [0,1.7782487E-7], [141,1.5723995E-7], [53,1.3772986E-7], [138,1.2620983E-7], [64,1.2186902E-7], [51,1.2127704E-7], [40,1.09977115E-7])]
[3656,WrappedArray([10,1.9444316E-4], [117,1.4720837E-4], [26,1.41795E-4], [494,1.2519085E-4], [7,1.1941919E-4], [146,1.1651275E-4], [5,1.0882144E-4], [8,1.08015534E-4], [30,1.0723766E-4], [22,1.0402181E-4])]
[6066,WrappedArray([133,0.3137205], [12,0.25492436], [22,0.24495378], [123,0.19548804], [58,0.15810767], [73,0.15807381], [39,0.13836718], [145,0.12891617], [198,0.119561575], [526,0.1152165])]
[1607,WrappedArray([1,0.14432064], [110,0.13307124], [9,0.12757641], [141,0.12595119], [491,0.11098121], [14,0.10445324], [83,0.10397756], [26,0.09475806], [256,0.088911325], [135,0.08690016])]
[2827,WrappedArray([13,0.010604425], [146,0.009096512], [119,0.008988634], [117,0.008089909], [11,0.007555037], [391,0.0074304612], [591,0.0072970414], [493,0.007128321], [122,0.0070686657], [143,0.0070671653])]
[3357,WrappedArray([3,0.010577691], [24,0.00865824], [30,0.008401116], [38,0.007630842], [48,0.0070329215], [101,0.006794483], [2,0.0063352976], [6,0.006164362], [494,0.0060934257], [45,0.0059616207])]
[6018,WrappedArray([7,0.015282083], [1,0.0130124455], [10,0.009600267], [48,0.009256918], [11,0.008545789], [5,0.008367106], [173,0.008156352], [55,0.008149189], [106,0.0068009146], [3,0.005986035])]
[5260,WrappedArray([46,2.0000587E-7], [105,1.970315E-7], [122,1.9101606E-7], [119,1.708916E-7], [23,1.5728621E-7], [124,1.4572893E-7], [53,1.3136892E-7], [0,1.1924206E-7], [415,1.15381546E-7], [4,1.1334036E-7])]
[1081,WrappedArray([53,0.009895362], [24,0.0098619675], [26,0.009372153], [110,0.0074328072], [12,0.007264764], [39,0.006341593], [344,0.00622079], [141,0.006163267], [9,0.006043147], [46,0.005907444])]
[1581,WrappedArray([5,0.012204096], [146,0.009251257], [24,0.009067304], [3,0.008022887], [114,0.0073452834], [31,0.007225967], [10,0.0070779426], [30,0.006900762], [38,0.00597936], [118,0.0058420105])]
[3361,WrappedArray([1,1.267264E-5], [8,1.163372E-5], [9,1.1114752E-5], [141,1.0921876E-5], [84,8.117604E-6], [110,7.895006E-6], [12,7.4542286E-6], [83,6.849908E-6], [14,6.2039644E-6], [26,5.9276113E-6])]
[4461,WrappedArray([26,1.8907197E-7], [117,1.6256716E-7], [141,1.5959044E-7], [1,1.5643037E-7], [52,1.4325104E-7], [474,1.3611107E-7], [18,1.229222E-7], [150,1.09472616E-7], [143,1.09246855E-7], [36,1.07367555E-7])]
[5631,WrappedArray([0,0.007807459], [55,0.00666603], [13,0.005850393], [69,0.0051592467], [25,0.0050118766], [73,0.0048752995], [11,0.004516013], [330,0.0043023527], [119,0.004019564], [1,0.0037505175])]
[6231,WrappedArray([5,0.011486386], [170,0.011408748], [40,0.010259703], [18,0.010034024], [139,0.0070024943], [36,0.0069552786], [15,0.006686706], [10,0.00647564], [6,0.004805567], [38,0.0046490347])]
[312,WrappedArray([23,1.1855416E-5], [125,8.825689E-6], [26,8.4154235E-6], [474,7.72793E-6], [65,6.6637076E-6], [9,6.5787985E-6], [113,6.129299E-6], [4,6.0385532E-6], [150,6.032462E-6], [46,5.9132444E-6])]
